Postal Code,Place Name,State,State Abbreviation,Latitude,Longitude
10534,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10538,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10540,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10542,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10546,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10550,Pulau Pinang,Pulau Pinang,PNG,5.3986,100.4077
10551,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10552,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10558,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10560,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10564,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10566,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10570,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10576,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10578,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10582,Pulau Pinang,Pulau Pinang,PNG,5.4614,100.2192
10590,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10592,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10593,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10594,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10596,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10600,Pulau Pinang,Pulau Pinang,PNG,5.3677,100.4346
10604,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10609,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10610,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10612,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10620,Pulau Pinang,Pulau Pinang,PNG,5.3518,100.3042
10622,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10626,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10628,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10634,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10646,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10648,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10660,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10661,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10662,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10670,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10672,Pulau Pinang,Pulau Pinang,PNG,5.3959,100.3155
10673,Pulau Pinang,Pulau Pinang,PNG,5.3924,100.3977
10674,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10676,Pulau Pinang,Pulau Pinang,PNG,5.4186,100.3438
10690,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10710,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10720,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10730,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10740,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10750,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10760,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10770,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10780,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10790,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10800,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10810,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10820,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10830,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10840,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10850,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10910,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10920,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
10990,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
11000,Balik Pulau,Pulau Pinang,PNG,5.352,100.2824
11010,Balik Pulau,Pulau Pinang,PNG,5.3581,100.2725
11020,Balik Pulau,Pulau Pinang,PNG,5.3662,100.238
11050,Pulau Pinang,Pulau Pinang,PNG,5.4164,100.2884
11060,Pulau Pinang,Pulau Pinang,PNG,5.4019,100.3036
11100,Batu Ferringhi,Pulau Pinang,PNG,5.4452,100.2911
11200,Tanjong Bungah,Pulau Pinang,PNG,5.4515,100.2943
11300,Penang Hill,Pulau Pinang,PNG,5.418,100.2775
11400,Pulau Pinang,Pulau Pinang,PNG,5.4083,100.3086
11409,Pulau Pinang,Pulau Pinang,PNG,5.4179,100.3296
11500,Ayer Itam,Pulau Pinang,PNG,5.3681,100.305
11600,Jelutong,Pulau Pinang,PNG,5.3956,100.3111
11609,Jelutong,Pulau Pinang,PNG,5.4075,100.3206
11700,Gelugor,Pulau Pinang,PNG,5.3653,100.3067
11800,USM Pulau Pinang,Pulau Pinang,PNG,5.3572,100.3055
11900,Batu Maung,Pulau Pinang,PNG,5.355,100.2709
11910,Bayan Lepas,Pulau Pinang,PNG,5.3163,100.281
11920,Bayan Lepas,Pulau Pinang,PNG,5.3185,100.2691
11950,Bayan Lepas,Pulau Pinang,PNG,5.3271,100.2851
11960,Batu Maung,Pulau Pinang,PNG,5.258,100.2923
12000,Butterworth,Pulau Pinang,PNG,5.4093,100.3649
12100,Butterworth,Pulau Pinang,PNG,5.4126,100.3748
12200,Butterworth,Pulau Pinang,PNG,5.4211,100.3762
12300,Butterworth,Pulau Pinang,PNG,5.4068,100.3848
12700,Butterworth,Pulau Pinang,PNG,5.4283,100.387
12710,Butterworth,Pulau Pinang,PNG,5.4283,100.387
12720,Butterworth,Pulau Pinang,PNG,5.4283,100.387
12990,Butterworth,Pulau Pinang,PNG,5.4283,100.387
13000,Butterworth,Pulau Pinang,PNG,5.4219,100.3888
13009,Butterworth,Pulau Pinang,PNG,5.4283,100.387
13020,Butterworth,Pulau Pinang,PNG,5.3398,100.4388
13050,Butterworth,Pulau Pinang,PNG,5.4161,100.4047
13100,Penaga,Pulau Pinang,PNG,5.4632,100.4027
13110,Penaga,Pulau Pinang,PNG,5.4852,100.3937
13200,Kepala Batas,Pulau Pinang,PNG,5.4457,100.4566
13210,Kepala Batas,Pulau Pinang,PNG,5.5048,100.4282
13220,Kepala Batas,Pulau Pinang,PNG,5.4636,100.4213
13300,Tasek Gelugur,Pulau Pinang,PNG,5.2632,100.4846
13310,Tasek Gelugor,Pulau Pinang,PNG,5.4558,100.4549
13400,Butterworth,Pulau Pinang,PNG,5.402,100.394
13409,Butterworth,Pulau Pinang,PNG,5.4283,100.387
13500,Permatang Pauh,Pulau Pinang,PNG,5.3934,100.4107
13600,Perai,Pulau Pinang,PNG,5.3769,100.3848
13700,Perai,Pulau Pinang,PNG,5.3834,100.393
13800,Butterworth,Pulau Pinang,PNG,5.3723,100.4418
14000,Bukit Mertajam,Pulau Pinang,PNG,5.3344,100.4673
14007,Bukit Mertajam,Pulau Pinang,PNG,5.3538,100.4744
14009,Bukit Mertajam,Pulau Pinang,PNG,5.3538,100.4744
14020,Bukit Mertajam,Pulau Pinang,PNG,5.3465,100.4708
14100,Simpang Ampat,Pulau Pinang,PNG,5.2875,100.4709
14101,Simpang Ampat,Pulau Pinang,PNG,5.3599,100.3102
14110,Simpang Ampat,Pulau Pinang,PNG,5.3299,100.3927
14120,Simpang Ampat,Pulau Pinang,PNG,5.3037,100.4439
14200,Simpang Ampat,Pulau Pinang,PNG,5.3226,100.439
14300,Nibong Tebal,Pulau Pinang,PNG,5.2141,100.4518
14310,Nibong Tebal,Pulau Pinang,PNG,5.2136,100.448
14320,Nibong Tebal,Pulau Pinang,PNG,5.1894,100.4501
14400,Kubang Semang,Pulau Pinang,PNG,5.4088,100.4837
30000,Ipoh,Perak,PRK,4.6502,101.0682
30010,Ipoh,Perak,PRK,4.5754,101.1151
30020,Ipoh,Perak,PRK,4.6307,101.0458
30100,Ipoh,Perak,PRK,4.6124,101.076
30200,Ipoh,Perak,PRK,4.5979,101.0884
30250,Ipoh,Perak,PRK,4.5916,101.0967
30300,Ipoh,Perak,PRK,4.6381,101.075
30350,Ipoh,Perak,PRK,4.6105,101.1045
30450,Ipoh,Perak,PRK,4.6162,101.086
30500,Ipoh,Perak,PRK,4.6118,101.1135
30502,Ipoh,Perak,PRK,4.6118,101.1135
30503,Ipoh,Perak,PRK,4.6118,101.1135
30504,Ipoh,Perak,PRK,4.6118,101.1135
30505,Ipoh,Perak,PRK,4.6118,101.1135
30506,Ipoh,Perak,PRK,4.5982,101.0753
30508,Ipoh,Perak,PRK,4.6118,101.1135
30510,Ipoh,Perak,PRK,4.6118,101.1135
30512,Ipoh,Perak,PRK,4.6118,101.1135
30516,Ipoh,Perak,PRK,4.6118,101.1135
30517,Ipoh,Perak,PRK,4.6118,101.1135
30518,Ipoh,Perak,PRK,4.6118,101.1135
30519,Ipoh,Perak,PRK,4.6118,101.1135
30520,Ipoh,Perak,PRK,4.6118,101.1135
30524,Ipoh,Perak,PRK,4.6118,101.1135
30532,Ipoh,Perak,PRK,4.6118,101.1135
30534,Ipoh,Perak,PRK,4.6118,101.1135
30536,Ipoh,Perak,PRK,4.6118,101.1135
30540,Ipoh,Perak,PRK,4.6118,101.1135
30542,Ipoh,Perak,PRK,4.6118,101.1135
30546,Ipoh,Perak,PRK,4.6118,101.1135
30548,Ipoh,Perak,PRK,4.6118,101.1135
30550,Ipoh,Perak,PRK,4.6118,101.1135
30551,Ipoh,Perak,PRK,4.6118,101.1135
30552,Ipoh,Perak,PRK,4.6118,101.1135
30554,Ipoh,Perak,PRK,4.6118,101.1135
30556,Ipoh,Perak,PRK,4.6118,101.1135
30560,Ipoh,Perak,PRK,4.6118,101.1135
30564,Ipoh,Perak,PRK,4.6118,101.1135
30570,Ipoh,Perak,PRK,4.6118,101.1135
30576,Ipoh,Perak,PRK,4.6118,101.1135
30580,Ipoh,Perak,PRK,4.5874,101.07
30582,Ipoh,Perak,PRK,4.6043,101.0764
30586,Ipoh,Perak,PRK,4.6118,101.1135
30590,Ipoh,Perak,PRK,4.6118,101.1135
30592,Ipoh,Perak,PRK,4.6118,101.1135
30594,Ipoh,Perak,PRK,4.6118,101.1135
30596,Ipoh,Perak,PRK,4.6118,101.1135
30600,Ipoh,Perak,PRK,4.6038,101.1205
30604,Ipoh,Perak,PRK,4.6118,101.1135
30606,Ipoh,Perak,PRK,4.6118,101.1135
30609,Ipoh,Perak,PRK,4.6118,101.1135
30610,Ipoh,Perak,PRK,4.6118,101.1135
30612,Ipoh,Perak,PRK,4.6118,101.1135
30614,Ipoh,Perak,PRK,4.36,100.9726
30620,Ipoh,Perak,PRK,4.618,101.115
30621,Ipoh,Perak,PRK,4.6118,101.1135
30622,Ipoh,Perak,PRK,4.6118,101.1135
30626,Ipoh,Perak,PRK,4.6118,101.1135
30628,Ipoh,Perak,PRK,4.6118,101.1135
30630,Ipoh,Perak,PRK,4.606,101.1172
30632,Ipoh,Perak,PRK,4.7703,100.9308
30634,Ipoh,Perak,PRK,4.6118,101.1135
30644,Ipoh,Perak,PRK,4.5987,101.0899
30646,Ipoh,Perak,PRK,4.6118,101.1135
30648,Ipoh,Perak,PRK,4.6118,101.1135
30656,Ipoh,Perak,PRK,4.6118,101.1135
30658,Ipoh,Perak,PRK,4.6118,101.1135
30660,Ipoh,Perak,PRK,4.6055,101.0767
30661,Ipoh,Perak,PRK,4.6118,101.1135
30662,Ipoh,Perak,PRK,4.5957,101.1194
30664,Ipoh,Perak,PRK,4.6118,101.1135
30668,Ipoh,Perak,PRK,4.6118,101.1135
30670,Ipoh,Perak,PRK,4.6118,101.1135
30673,Ipoh,Perak,PRK,4.6118,101.1135
30674,Ipoh,Perak,PRK,4.6118,101.1135
30676,Ipoh,Perak,PRK,4.6118,101.1135
30682,Ipoh,Perak,PRK,4.6118,101.1135
30690,Ipoh,Perak,PRK,4.6118,101.1135
30700,Ipoh,Perak,PRK,4.6118,101.1135
30710,Ipoh,Perak,PRK,4.6118,101.1135
30720,Ipoh,Perak,PRK,4.6118,101.1135
30730,Ipoh,Perak,PRK,4.6118,101.1135
30740,Ipoh,Perak,PRK,4.6118,101.1135
30750,Ipoh,Perak,PRK,4.6118,101.1135
30760,Ipoh,Perak,PRK,4.6118,101.1135
30770,Ipoh,Perak,PRK,4.6118,101.1135
30780,Ipoh,Perak,PRK,4.6118,101.1135
30790,Ipoh,Perak,PRK,4.6118,101.1135
30800,Ipoh,Perak,PRK,4.6118,101.1135
30810,Ipoh,Perak,PRK,4.6118,101.1135
30820,Ipoh,Perak,PRK,4.6118,101.1135
30830,Ipoh,Perak,PRK,4.6118,101.1135
30840,Ipoh,Perak,PRK,4.6118,101.1135
30900,Ipoh,Perak,PRK,4.6118,101.1135
30902,Ipoh,Perak,PRK,4.6118,101.1135
30904,Ipoh,Perak,PRK,4.6118,101.1135
30906,Ipoh,Perak,PRK,4.6118,101.1135
30908,Ipoh,Perak,PRK,4.6118,101.1135
30910,Ipoh,Perak,PRK,4.6118,101.1135
30912,Ipoh,Perak,PRK,4.6118,101.1135
30988,Ipoh,Perak,PRK,4.608,101.079
30990,Ipoh,Perak,PRK,4.6118,101.1135
31000,Batu Gajah,Perak,PRK,4.4422,101.0546
31007,Batu Gajah,Perak,PRK,4.4693,101.0397
31009,Batu Gajah,Perak,PRK,4.4693,101.0397
31050,Sungai Siput,Perak,PRK,4.9134,101.0665
31100,Sungai Siput,Perak,PRK,4.7421,101.0601
31150,Ulu Kinta,Perak,PRK,4.6008,101.1007
31200,Chemor,Perak,PRK,4.7281,101.12
31250,Tanjong Rambutan,Perak,PRK,4.5601,101.1448
31300,Kampung Kepayang,Perak,PRK,4.5595,101.0673
31350,Ipoh,Perak,PRK,4.5723,101.1157
31400,Ipoh,Perak,PRK,4.6114,101.1043
31407,Ipoh,Perak,PRK,4.6118,101.1135
31409,Ipoh,Perak,PRK,4.6118,101.1135
31450,Ipoh,Perak,PRK,4.5904,101.0807
31500,Ipoh,Perak,PRK,4.5773,101.0857
31550,Pusing,Perak,PRK,4.5117,100.9917
31560,Pusing,Perak,PRK,4.4892,100.9387
31600,Gopeng,Perak,PRK,4.5193,101.1153
31610,Gopeng,Perak,PRK,4.6123,101.0937
31650,Ipoh,Perak,PRK,4.5756,101.0788
31700,Malim Nawar,Perak,PRK,4.3844,101.1174
31750,Tronoh,Perak,PRK,4.4306,101.014
31800,Tanjong Tualang,Perak,PRK,4.3912,101.0461
31850,Jeram,Perak,PRK,4.3641,101.1539
31900,Kampar,Perak,PRK,4.3551,101.1252
31907,Kampar,Perak,PRK,4.311,101.1519
31909,Kampar,Perak,PRK,4.311,101.1519
31910,Kampar,Perak,PRK,4.3633,101.0817
31920,Mambang Di Awan,Perak,PRK,4.4423,101.1131
31950,Mambang Di Awan,Perak,PRK,4.3333,101.0979
32000,Sitiawan,Perak,PRK,4.3227,100.8021
32040,Seri Manjung,Perak,PRK,4.602,100.7979
32100,TLDM Lumut,Perak,PRK,4.8073,100.8
32200,Lumut,Perak,PRK,4.317,100.7977
32300,Pangkor,Perak,PRK,4.2597,100.6095
32400,Ayer Tawar,Perak,PRK,4.3674,100.8604
32500,Changkat Keruing,Perak,PRK,4.2702,100.8909
32600,Bandar Seri Iskandar,Perak,PRK,4.3587,100.9673
32610,Bandar Seri Iskandar,Perak,PRK,4.4301,101.012
32700,Bruas,Perak,PRK,4.7499,100.837
32800,Parit,Perak,PRK,4.5504,100.9064
32900,Lambor Kanan,Perak,PRK,4.385,100.9163
33000,Kuala Kangsar,Perak,PRK,4.7073,100.9381
33007,Kuala Kangsar,Perak,PRK,4.7727,100.9403
33009,Kuala Kangsar,Perak,PRK,4.7727,100.9403
33010,Kuala Kangsar,Perak,PRK,4.7991,100.9087
33020,Kuala Kangsar,Perak,PRK,4.8069,100.9321
33030,Kuala Kangsar,Perak,PRK,4.8675,100.958
33040,Kuala Kangsar,Perak,PRK,4.7272,100.9564
33100,Pengkalan Hulu,Perak,PRK,5.4731,101.0105
33200,Intan,Perak,PRK,5.4297,101.0342
33300,Gerik,Perak,PRK,5.2806,101.1007
33310,Gerik,Perak,PRK,5.3477,101.0651
33320,Gerik,Perak,PRK,5.4506,101.1319
33400,Lenggong,Perak,PRK,4.9846,100.973
33410,Lenggong,Perak,PRK,5.1139,101.0489
33420,Lenggong,Perak,PRK,5.1596,101.0009
33500,Sauk,Perak,PRK,4.8496,100.9456
33600,Enggor,Perak,PRK,4.8218,100.946
33700,Padang Rengas,Perak,PRK,4.8174,100.8677
33800,Manong,Perak,PRK,4.6523,100.8827
34000,Taiping,Perak,PRK,4.7969,100.7934
34007,Taiping,Perak,PRK,4.8541,100.7376
34008,Taiping,Perak,PRK,4.8541,100.7376
34009,Taiping,Perak,PRK,4.8541,100.7376
34010,Taiping,Perak,PRK,4.7024,100.7738
34020,Taiping,Perak,PRK,4.8719,100.7297
34030,Taiping,Perak,PRK,4.7348,100.8402
34100,Selama,Perak,PRK,4.829,100.8841
34120,Selama,Perak,PRK,5.1677,100.6876
34130,Selama,Perak,PRK,4.9877,100.756
34140,Rantau Panjang,Perak,PRK,5.0506,100.813
34200,Parit Buntar,Perak,PRK,4.907,100.6029
34250,Tanjong Piandang,Perak,PRK,4.9011,100.5731
34300,Bagan Serai,Perak,PRK,4.8687,100.6968
34310,Bagan Serai,Perak,PRK,4.9058,100.7568
34350,Kuala Kurau,Perak,PRK,4.9211,100.5186
34400,Simpang Ampat Semanggol,Perak,PRK,4.9211,100.7084
34500,Batu Kurau,Perak,PRK,4.9553,100.8398
34510,Batu Kurau,Perak,PRK,5.1211,100.7783
34520,Batu Kurau,Perak,PRK,4.9876,100.8302
34600,Kamunting,Perak,PRK,4.8263,100.7717
34650,Kuala Sepetang,Perak,PRK,4.9204,100.6607
34700,Simpang,Perak,PRK,4.7183,100.7986
34750,Matang,Perak,PRK,4.7804,100.7247
34800,Trong,Perak,PRK,4.6539,100.7739
34850,Changkat Jering,Perak,PRK,4.7067,100.832
34900,Pantai Remis,Perak,PRK,4.5708,100.6901
35000,Tapah,Perak,PRK,4.3279,101.1595
35007,Tapah,Perak,PRK,4.204,101.261
35009,Tapah,Perak,PRK,4.204,101.261
35300,Chenderiang,Perak,PRK,4.3111,101.2339
35350,Temoh,Perak,PRK,4.3504,101.1622
35400,Tapah Road,Perak,PRK,4.2684,101.1236
35500,Bidor,Perak,PRK,4.1787,101.2265
35600,Sungkai,Perak,PRK,4.112,101.2529
35700,Trolak,Perak,PRK,3.9577,101.3342
35800,Slim River,Perak,PRK,4.0303,101.294
35820,Slim River,Perak,PRK,3.814,101.4223
35900,Tanjong Malim,Perak,PRK,3.9159,101.3812
35907,Tanjong Malim,Perak,PRK,3.6913,101.5236
35909,Tanjong Malim,Perak,PRK,3.6913,101.5236
35910,Tanjong Malim,Perak,PRK,3.8618,101.4197
35950,Behrang Stesen,Perak,PRK,3.889,101.4121
36000,Teluk Intan,Perak,PRK,4.1739,101.0194
36007,Teluk Intan,Perak,PRK,4.0124,101.018
36008,Teluk Intan,Perak,PRK,4.0124,101.018
36009,Teluk Intan,Perak,PRK,4.0124,101.018
36010,Teluk Intan,Perak,PRK,4.4706,100.8573
36020,Teluk Intan,Perak,PRK,4.1912,101.0374
36030,Teluk Intan,Perak,PRK,4.1617,101.0354
36100,Bagan Datoh,Perak,PRK,3.9793,100.7593
36110,Teluk Intan,Perak,PRK,4.1077,100.9751
36200,Selekoh,Perak,PRK,3.9955,100.768
36207,Selekoh,Perak,PRK,3.9167,100.759
36209,Selekoh,Perak,PRK,3.9167,100.759
36300,Sungai Sumun,Perak,PRK,4.0448,100.8621
36307,Sungai Sumun,Perak,PRK,3.9014,100.8616
36309,Sungai Sumun,Perak,PRK,3.9014,100.8616
36400,Hutan Melintang,Perak,PRK,4.0333,100.9471
36500,Ulu Bernam,Perak,PRK,3.9111,101.2078
36600,Chenderong Balai,Perak,PRK,4.2992,101.0101
36700,Langkap,Perak,PRK,4.2015,101.0814
36750,Chikus,Perak,PRK,4.3082,101.0173
36800,Kampung Gajah,Perak,PRK,4.3923,100.9307
36810,Kampung Gajah,Perak,PRK,4.4818,100.8377
88000,Kota Kinabalu,Sabah,SBH,5.8626,115.9946
88100,Kota Kinabalu,Sabah,SBH,5.9412,116.0096
88200,Kota Kinabalu,Sabah,SBH,5.9213,116.0792
88300,Kota Kinabalu,Sabah,SBH,5.9342,116.0802
88400,Kota Kinabalu,Sabah,SBH,5.9615,115.9863
88450,Kota Kinabalu,Sabah,SBH,5.9558,116.0368
88460,Kota Kinabalu,Sabah,SBH,6.0349,116.147
88500,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88502,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88504,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88505,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88506,Kota Kinabalu,Sabah,SBH,5.9806,116.0753
88508,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88510,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88512,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88514,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88516,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88518,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88520,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88526,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88527,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88532,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88534,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88538,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88540,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88546,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88550,Kota Kinabalu,Sabah,SBH,4.4784,118.6129
88551,Kota Kinabalu,Sabah,SBH,4.4801,118.6164
88552,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88554,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88556,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88558,Kota Kinabalu,Sabah,SBH,5.8515,118.0476
88560,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88562,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88564,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88566,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88568,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88570,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88572,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88576,Kota Kinabalu,Sabah,SBH,5.9591,116.0701
88580,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88582,Kota Kinabalu,Sabah,SBH,5.9587,116.0657
88586,Kota Kinabalu,Sabah,SBH,5.9566,116.0732
88590,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88592,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88594,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88596,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88598,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88600,Kota Kinabalu,Sabah,SBH,5.9786,116.0762
88602,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88604,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88606,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88608,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88609,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88610,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88612,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88614,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88617,Kota Kinabalu,Sabah,SBH,5.995,116.0835
88618,Kota Kinabalu,Sabah,SBH,5.94,116.0547
88620,Kota Kinabalu,Sabah,SBH,5.934,116.1014
88621,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88622,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88624,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88626,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88628,Kota Kinabalu,Sabah,SBH,5.0279,118.318
88630,Kota Kinabalu,Sabah,SBH,5.8594,118.1013
88632,Kota Kinabalu,Sabah,SBH,5.9524,116.6683
88634,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88644,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88646,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88648,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88656,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88658,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88660,Kota Kinabalu,Sabah,SBH,5.8687,118.0575
88661,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88662,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88670,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88672,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88673,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88675,Kota Kinabalu,Sabah,SBH,5.9818,116.0756
88676,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88680,Kota Kinabalu,Sabah,SBH,6.0252,116.1114
88690,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88700,Beverly,Sabah,SBH,5.4204,116.7968
88721,Putatan,Sabah,SBH,5.4204,116.7968
88722,Putatan,Sabah,SBH,5.4204,116.7968
88723,Putatan,Sabah,SBH,5.4204,116.7968
88724,Putatan,Sabah,SBH,5.4204,116.7968
88725,Putatan,Sabah,SBH,5.4204,116.7968
88757,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88758,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88759,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88760,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88761,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88762,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88763,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88764,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88765,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88766,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88767,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88768,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88769,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88770,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88771,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88772,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88773,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88774,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88775,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88776,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88777,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88778,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88779,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88780,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88781,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
88782,Kota Kinabalu,Sabah,SBH,5.9765,116.1158
